"";"Date";"ModulePath";"ModuleLevel";"AlternativeCost"
"1";"2015-12-02";"react/";1;77426
"2";"2015-12-03";"react/";1;1156568
"3";"2015-12-04";"react/";1;1022315
"4";"2015-12-05";"react/";1;331238
"5";"2015-12-06";"react/";1;496857
"6";"2015-12-07";"react/";1;38844
"7";"2015-12-08";"react/";1;165619
"8";"2015-12-09";"react/";1;165619
"9";"2015-12-10";"react/";1;574546
"10";"2015-12-11";"react/";1;1032559
"11";"2015-12-13";"react/";1;662477
"12";"2015-12-14";"react/";1;321253
"13";"2015-12-15";"react/";1;205147
"14";"2015-12-16";"react/";1;871502
"15";"2015-12-17";"react/";1;451871
"16";"2015-12-18";"react/";1;1032570
"17";"2015-12-21";"react/";1;2794196
"18";"2015-12-22";"react/";1;1269597
"19";"2015-12-23";"react/";1;1078900
"20";"2015-12-24";"react/";1;759740
"21";"2015-12-25";"react/";1;683524
"22";"2015-12-26";"react/";1;171158
"23";"2015-12-29";"react/";1;1041044
"24";"2015-12-30";"react/";1;214037
"25";"2016-01-02";"react/";1;173374
"26";"2016-01-03";"react/";1;40662
"27";"2016-01-04";"react/";1;346748
"28";"2016-01-05";"react/";1;590721
"29";"2016-01-06";"react/";1;376684
"30";"2016-01-07";"react/";1;295360
"31";"2016-01-08";"react/";1;254698
"32";"2016-01-09";"react/";1;295360
"33";"2016-01-11";"react/";1;468735
"34";"2016-01-12";"react/";1;1005495
"35";"2016-01-13";"react/";1;294546
"36";"2016-01-14";"react/";1;217914
"37";"2016-01-15";"react/";1;82883
"38";"2016-01-16";"react/";1;607472
"39";"2016-01-17";"react/";1;607212
"40";"2016-01-18";"react/";1;41052
"41";"2016-01-19";"react/";1;380296
"42";"2016-01-20";"react/";1;431899
"43";"2016-01-21";"react/";1;431491
"44";"2016-01-22";"react/";1;297720
"45";"2016-01-24";"react/";1;174759
"46";"2016-01-25";"react/";1;390505
"47";"2016-01-26";"react/";1;431490
"48";"2016-01-27";"react/";1;256732
"49";"2016-01-28";"react/";1;431491
"50";"2016-01-29";"react/";1;338707
"51";"2016-01-30";"react/";1;215746
"52";"2016-02-01";"react/";1;431491
"53";"2016-02-02";"react/";1;565264
"54";"2016-02-03";"react/";1;40987
"55";"2016-02-04";"react/";1;215745
"56";"2016-02-05";"react/";1;297720
"57";"2016-02-06";"react/";1;215746
"58";"2016-02-08";"react/";1;688225
"59";"2016-02-09";"react/";1;702360
"60";"2016-02-10";"react/";1;248260
"61";"2016-02-11";"react/";1;41376
"62";"2016-02-12";"react/";1;653390
"63";"2016-02-13";"react/";1;694770
"64";"2016-02-15";"react/";1;176421
"65";"2016-02-16";"react/";1;559723
"66";"2016-02-17";"react/";1;435594
"67";"2016-02-18";"react/";1;1394587
"68";"2016-02-19";"react/";1;1102660
"69";"2016-02-21";"react/";1;41896
"70";"2016-02-22";"react/";1;882128
"71";"2016-02-23";"react/";1;178636
"72";"2016-02-24";"react/";1;304325
"73";"2016-02-25";"react/";1;399168
"74";"2016-02-26";"react/";1;1023562
"75";"2016-02-27";"react/";1;581389
"76";"2016-02-28";"react/";1;266108
"77";"2016-02-29";"react/";1;618088
"78";"2016-03-01";"react/";1;575672
"79";"2016-03-02";"react/";1;631231
"80";"2016-03-03";"react/";1;267440
"81";"2016-03-04";"react/";1;944081
"82";"2016-03-05";"react/";1;495365
"83";"2016-03-06";"react/";1;269754
"84";"2016-03-07";"react/";1;539508
"85";"2016-03-08";"react/";1;1079697
"86";"2016-03-09";"react/";1;1254268
"87";"2016-03-10";"react/";1;367242
"88";"2016-03-11";"react/";1;937639
"89";"2016-03-13";"react/";1;592139
"90";"2016-03-14";"react/";1;183067
"91";"2016-03-15";"react/";1;452008
"92";"2016-03-16";"react/";1;1737355
"93";"2016-03-17";"react/";1;1877194
"94";"2016-03-18";"react/";1;366135
"95";"2016-03-19";"react/";1;409071
"96";"2016-03-20";"react/";1;183068
"97";"2016-03-21";"react/";1;1726943
"98";"2016-03-22";"react/";1;184175
"99";"2016-03-23";"react/";1;1096817
"100";"2016-03-24";"react/";1;1670572
"101";"2016-03-25";"react/";1;1071352
"102";"2016-03-27";"react/";1;614010
"103";"2016-03-28";"react/";1;409340
"104";"2016-03-29";"react/";1;3213242
"105";"2016-03-30";"react/";1;1481117
"106";"2016-03-31";"react/";1;711936
"107";"2016-04-01";"react/";1;873850
"108";"2016-04-02";"react/";1;1448198
"109";"2016-04-04";"react/";1;717698
"110";"2016-04-05";"react/";1;2146002
"111";"2016-04-06";"react/";1;794726
"112";"2016-04-07";"react/";1;2200725
"113";"2016-04-08";"react/";1;1804047
"114";"2016-04-09";"react/";1;204670
"115";"2016-04-11";"react/";1;409340
"116";"2016-04-13";"react/";1;962686
"117";"2016-04-14";"react/";1;1012741
"118";"2016-04-15";"react/";1;302855
"119";"2016-04-16";"react/";1;207440
"120";"2016-04-18";"react/";1;829758
"121";"2016-04-19";"react/";1;825327
"122";"2016-04-20";"react/";1;1702457
"123";"2016-04-21";"react/";1;1934527
"124";"2016-04-22";"react/";1;2102780
"125";"2016-04-23";"react/";1;678818
"126";"2016-04-24";"react/";1;907305
"127";"2016-04-25";"react/";1;911737
"128";"2016-04-26";"react/";1;1429208
"129";"2016-04-27";"react/";1;919491
"130";"2016-04-28";"react/";1;2119105
"131";"2016-04-29";"react/";1;3779440
"132";"2016-04-30";"react/";1;794562
"133";"2016-05-01";"react/";1;229042
"134";"2016-05-02";"react/";1;1764449
"135";"2016-05-03";"react/";1;1708257
"136";"2016-05-04";"react/";1;1431425
"137";"2016-05-05";"react/";1;562784
"138";"2016-05-06";"react/";1;334851
"139";"2016-05-07";"react/";1;227934
"140";"2016-05-09";"react/";1;911736
"141";"2016-05-10";"react/";1;1193129
"142";"2016-05-11";"react/";1;1854492
"143";"2016-05-12";"react/";1;1677050
"144";"2016-05-13";"react/";1;1213427
"145";"2016-05-14";"react/";1;1592376
"146";"2016-05-15";"react/";1;286864
"147";"2016-05-16";"react/";1;519230
"148";"2016-05-17";"react/";1;1453936
"149";"2016-05-19";"react/";1;933893
"150";"2016-05-20";"react/";1;1387210
"151";"2016-05-21";"react/";1;234027
"152";"2016-05-22";"react/";1;936110
"153";"2016-05-23";"react/";1;1226133
"154";"2016-05-24";"react/";1;1108847
"155";"2016-05-25";"react/";1;2877886
"156";"2016-05-26";"react/";1;2417838
"157";"2016-05-27";"react/";1;2327135
"158";"2016-05-28";"react/";1;296437
"159";"2016-05-30";"react/";1;240120
"160";"2016-05-31";"react/";1;1258840
"161";"2016-06-01";"react/";1;361739
"162";"2016-06-02";"react/";1;493534
"163";"2016-06-03";"react/";1;1029678
"164";"2016-06-04";"react/";1;305197
"165";"2016-06-06";"react/";1;1047291
"166";"2016-06-07";"react/";1;1047290
"167";"2016-06-08";"react/";1;2498137
"168";"2016-06-09";"react/";1;928287
"169";"2016-06-10";"react/";1;501288
"170";"2016-06-11";"react/";1;309430
"171";"2016-06-12";"react/";1;501290
"172";"2016-06-13";"react/";1;58784
"173";"2016-06-14";"react/";1;2122857
"174";"2016-06-15";"react/";1;1257653
"175";"2016-06-16";"react/";1;565025
"176";"2016-06-17";"react/";1;817884
"177";"2016-06-19";"react/";1;1265963
"178";"2016-06-20";"react/";1;760243
"179";"2016-06-21";"react/";1;312850
"180";"2016-06-22";"react/";1;938546
"181";"2016-06-23";"react/";1;760243
"182";"2016-06-24";"react/";1;253414
"183";"2016-06-26";"react/";1;760242
"184";"2016-06-27";"react/";1;819677
"185";"2016-06-29";"react/";1;507382
"186";"2016-06-30";"react/";1;2559067
"187";"2016-07-01";"react/";1;182201
"188";"2016-07-02";"react/";1;776860
"189";"2016-07-04";"react/";1;519014
"190";"2016-07-05";"react/";1;3750392
"191";"2016-07-06";"react/";1;1363090
"192";"2016-07-07";"react/";1;1303075
"193";"2016-07-08";"react/";1;704602
"194";"2016-07-09";"react/";1;521230
"195";"2016-07-12";"react/";1;1103583
"196";"2016-07-13";"react/";1;2016210
"197";"2016-07-14";"react/";1;1046892
"198";"2016-07-16";"react/";1;523446
"199";"2016-07-18";"react/";1;261723
"200";"2016-07-19";"react/";1;1169657
"201";"2016-07-20";"react/";1;323106
"202";"2016-07-21";"react/";1;1367805
"203";"2016-07-22";"react/";1;921515
"204";"2016-07-23";"react/";1;798462
"205";"2016-07-24";"react/";1;266154
"206";"2016-07-25";"react/";1;2468298
"207";"2016-07-26";"react/";1;1136420
"208";"2016-07-27";"react/";1;268370
"209";"2016-07-28";"react/";1;268370
"210";"2016-07-29";"react/";1;1727155
"211";"2016-07-31";"react/";1;270031
"212";"2016-08-01";"react/";1;541171
"213";"2016-08-02";"react/";1;731554
"214";"2016-08-03";"react/";1;63461
"215";"2016-08-04";"react/";1;270586
"216";"2016-08-05";"react/";1;1894097
"217";"2016-08-06";"react/";1;270585
"218";"2016-08-08";"react/";1;541171
"219";"2016-08-09";"react/";1;1418050
"220";"2016-08-10";"react/";1;1082341
"221";"2016-08-11";"react/";1;1085666
"222";"2016-08-12";"react/";1;1092312
"223";"2016-08-13";"react/";1;1088988
"224";"2016-08-14";"react/";1;816741
"225";"2016-08-15";"react/";1;816741
"226";"2016-08-16";"react/";1;272248
"227";"2016-08-17";"react/";1;336099
"228";"2016-08-18";"react/";1;1088988
"229";"2016-08-19";"react/";1;591503
"230";"2016-08-20";"react/";1;272247
"231";"2016-08-22";"react/";1;272247
"232";"2016-08-23";"react/";1;544495
"233";"2016-08-24";"react/";1;544494
"234";"2016-08-25";"react/";1;2452441
"235";"2016-08-26";"react/";1;1913485
"236";"2016-08-27";"react/";1;820065
"237";"2016-08-28";"react/";1;2460195
"238";"2016-08-29";"react/";1;1913485
"239";"2016-08-30";"react/";1;1704241
"240";"2016-08-31";"react/";1;1010607
"241";"2016-09-01";"react/";1;1150494
"242";"2016-09-02";"react/";1;3320716
"243";"2016-09-03";"react/";1;1422187
"244";"2016-09-06";"react/";1;2029296
"245";"2016-09-07";"react/";1;272248
"246";"2016-09-08";"react/";1;1819955
"247";"2016-09-09";"react/";1;271694
"248";"2016-09-10";"react/";1;543387
"249";"2016-09-12";"react/";1;543386
"250";"2016-09-13";"react/";1;2989180
"251";"2016-09-14";"react/";1;1765877
"252";"2016-09-15";"react/";1;546710
"253";"2016-09-16";"react/";1;273355
"254";"2016-09-17";"react/";1;273355
"255";"2016-09-19";"react/";1;1623221
"256";"2016-09-20";"react/";1;337466
"257";"2016-09-21";"react/";1;820065
"258";"2016-09-22";"react/";1;273355
"259";"2016-09-25";"react/";1;273355
"260";"2016-09-26";"react/";1;1916255
"261";"2016-09-27";"react/";1;1643454
"262";"2016-09-28";"react/";1;826713
"263";"2016-09-29";"react/";1;826710
"264";"2016-09-30";"react/";1;275570
"265";"2016-10-01";"react/";1;275571
"266";"2016-10-03";"react/";1;404832
"267";"2016-10-04";"react/";1;2532119
"268";"2016-10-05";"react/";1;812920
"269";"2016-10-06";"react/";1;64890
"270";"2016-10-07";"react/";1;666022
"271";"2016-10-10";"react/";1;341569
"272";"2016-10-11";"react/";1;1302329
"273";"2016-10-12";"react/";1;1108929
"274";"2016-10-13";"react/";1;1386161
"275";"2016-10-14";"react/";1;1108928
"276";"2016-10-15";"react/";1;277233
"277";"2016-10-17";"react/";1;554466
"278";"2016-10-18";"react/";1;1386716
"279";"2016-10-19";"react/";1;342936
"280";"2016-10-20";"react/";1;408900
"281";"2016-10-21";"react/";1;2148099
"282";"2016-10-22";"react/";1;4248821
"283";"2016-10-23";"react/";1;2152756
"284";"2016-10-24";"react/";1;3403680
"285";"2016-10-25";"react/";1;1888618
"286";"2016-10-26";"react/";1;2855410
"287";"2016-10-27";"react/";1;3431477
"288";"2016-10-28";"react/";1;4009588
"289";"2016-10-29";"react/";1;1353753
"290";"2016-10-30";"react/";1;67618
"291";"2016-10-31";"react/";1;2880890
"292";"2016-11-01";"react/";1;774301
"293";"2016-11-02";"react/";1;1769390
"294";"2016-11-03";"react/";1;927174
"295";"2016-11-04";"react/";1;1061764
"296";"2016-11-05";"react/";1;1924739
"297";"2016-11-07";"react/";1;1639197
"298";"2016-11-08";"react/";1;3740835
"299";"2016-11-09";"react/";1;1726541
"300";"2016-11-10";"react/";1;1200065
"301";"2016-11-11";"react/";1;1419189
"302";"2016-11-12";"react/";1;287756
"303";"2016-11-13";"react/";1;490223
"304";"2016-11-14";"react/";1;1538160
"305";"2016-11-15";"react/";1;1736670
"306";"2016-11-16";"react/";1;2720246
"307";"2016-11-17";"react/";1;2191697
"308";"2016-11-18";"react/";1;2941092
"309";"2016-11-19";"react/";1;294957
"310";"2016-11-20";"react/";1;917556
"311";"2016-11-21";"react/";1;138355
"312";"2016-11-22";"react/";1;1822011
"313";"2016-11-23";"react/";1;2540202
"314";"2016-11-24";"react/";1;1670325
"315";"2016-11-25";"react/";1;138875
"316";"2016-11-27";"react/";1;592131
"317";"2016-11-28";"react/";1;1237564
"318";"2016-11-29";"react/";1;1235383
"319";"2016-11-30";"react/";1;416624
"320";"2016-12-01";"react/";1;1688639
"321";"2016-12-02";"react/";1;1688639
"322";"2016-12-03";"react/";1;1688640
"323";"2016-12-04";"react/";1;296066
"324";"2016-12-05";"react/";1;296065
"325";"2016-12-06";"react/";1;888196
"326";"2016-12-07";"react/";1;3473308
"327";"2016-12-08";"react/";1;2990747
"328";"2016-12-09";"react/";1;1206417
"329";"2016-12-10";"react/";1;301605
"330";"2016-12-11";"react/";1;905369
"331";"2016-12-12";"react/";1;1652525
"332";"2016-12-13";"react/";1;2398576
"333";"2016-12-14";"react/";1;2256842
"334";"2016-12-15";"react/";1;681372
"335";"2016-12-16";"react/";1;3056479
"336";"2016-12-17";"react/";1;1907989
"337";"2016-12-19";"react/";1;1534610
"338";"2016-12-20";"react/";1;2150003
"339";"2016-12-21";"react/";1;4177941
"340";"2016-12-22";"react/";1;3749473
"341";"2016-12-24";"react/";1;308252
"342";"2016-12-25";"react/";1;308252
"343";"2016-12-27";"react/";1;216885
"344";"2016-12-28";"react/";1;1522186
"345";"2016-12-29";"react/";1;2466012
"346";"2016-12-30";"react/";1;1541256
"347";"2017-01-01";"react/";1;308252
"348";"2017-01-03";"react/";1;4028871
"349";"2017-01-04";"react/";1;6421757
"350";"2017-01-05";"react/";1;701758
"351";"2017-01-06";"react/";1;3882949
"352";"2017-01-07";"react/";1;312128
"353";"2017-01-08";"react/";1;936385
"354";"2017-01-09";"react/";1;4595423
"355";"2017-01-10";"react/";1;3732294
"356";"2017-01-11";"react/";1;1630436
"357";"2017-01-12";"react/";1;4155152
"358";"2017-01-13";"react/";1;3348663
"359";"2017-01-14";"react/";1;732118
"360";"2017-01-15";"react/";1;655277
"361";"2017-01-16";"react/";1;327639
"362";"2017-01-17";"react/";1;3680862
"363";"2017-01-18";"react/";1;327638
"364";"2017-01-20";"react/";1;732119
"365";"2017-01-21";"react/";1;1212074
"366";"2017-01-23";"react/";1;2447150
"367";"2017-01-24";"react/";1;2122544
"368";"2017-01-25";"react/";1;2625538
"369";"2017-01-26";"react/";1;1214809
"370";"2017-01-27";"react/";1;76972
"371";"2017-01-28";"react/";1;656385
"372";"2017-01-30";"react/";1;2528261
"373";"2017-01-31";"react/";1;5481992
"374";"2017-02-01";"react/";1;656384
"375";"2017-02-02";"react/";1;4746844
"376";"2017-02-03";"react/";1;1059758
"377";"2017-02-04";"react/";1;327638
"378";"2017-02-06";"react/";1;3680860
"379";"2017-02-07";"react/";1;4991421
"380";"2017-02-08";"react/";1;1717379
"381";"2017-02-09";"react/";1;3265460
"382";"2017-02-10";"react/";1;657492
"383";"2017-02-11";"react/";1;328746
"384";"2017-02-13";"react/";1;3344229
"385";"2017-02-14";"react/";1;1062232
"386";"2017-02-15";"react/";1;655276
"387";"2017-02-16";"react/";1;1309445
"388";"2017-02-17";"react/";1;76713
"389";"2017-02-19";"react/";1;807594
"390";"2017-02-21";"react/";1;1965829
"391";"2017-02-22";"react/";1;5071162
"392";"2017-02-23";"react/";1;5577051
"393";"2017-02-24";"react/";1;1715033
"394";"2017-02-25";"react/";1;655276
"395";"2017-02-27";"react/";1;982915
"396";"2017-02-28";"react/";1;3350879
"397";"2017-03-01";"react/";1;5503461
"398";"2017-03-02";"react/";1;4171502
"399";"2017-03-03";"react/";1;2778362
"400";"2017-03-04";"react/";1;431067
"401";"2017-03-06";"react/";1;3233138
"402";"2017-03-07";"react/";1;1138248
"403";"2017-03-08";"react/";1;165766
"404";"2017-03-09";"react/";1;872556
"405";"2017-03-10";"react/";1;165768
"406";"2017-03-11";"react/";1;82883
"407";"2017-03-12";"react/";1;353395
"408";"2017-03-13";"react/";1;602047
"409";"2017-03-14";"react/";1;767815
"410";"2017-03-15";"react/";1;1417456
"411";"2017-03-16";"react/";1;2479304
"412";"2017-03-17";"react/";1;709006
"413";"2017-03-19";"react/";1;709005
"414";"2017-03-20";"react/";1;502238
"415";"2017-03-21";"react/";1;684634
"416";"2017-03-22";"react/";1;764919
"417";"2017-03-23";"react/";1;845204
"418";"2017-03-24";"react/";1;1449552
"419";"2017-03-25";"react/";1;342317
"420";"2017-03-26";"react/";1;1026951
"421";"2017-03-27";"react/";1;1717125
"422";"2017-03-28";"react/";1;343425
